id,name,vendor,latitude,longitude,pollutionLevel,streetNumber,route,locality,country,airQualityIndex,humidity,measurementTime,pm1,pm10,pm25,pressure,temperature,windDirection,windSpeed,forecast,history
129,SRGZ,Airly,50.1167,19.91429,0,2,Księdza Jana Michalika,Zielonki,Poland,0,0,,0,0,0,0,0,0,0,,
130,SRGZ,Airly,50.11656,19.9138,2,2,Księdza Jana Michalika,Zielonki,Poland,0,0,,0,0,0,0,0,0,0,,
131,SRGZ,Airly,50.1165,19.91401,0,2,Księdza Jana Michalika,Zielonki,Poland,0,0,,0,0,0,0,0,0,0,,
135,SRGZ,Airly,50.15027,19.93276,0,,,Wola Zachariaszowska,Poland,0,0,,0,0,0,0,0,0,0,,
136,SRGZ,Airly,50.1502,19.93232,0,,Plac Józefa Kusia,Wola Zachariaszowska,Poland,0,0,,0,0,0,0,0,0,0,,
137,SRGZ,Airly,50.1502,19.9326,0,,,Wola Zachariaszowska,Poland,0,0,,0,0,0,0,0,0,0,,
138,SRGZ,Airly,50.17255,19.91542,0,,,Owczary,Poland,0,0,,0,0,0,0,0,0,0,,
139,SRGZ,Airly,50.17268,19.91511,0,,Gielniówka,Owczary,Poland,0,0,,0,0,0,0,0,0,0,,
140,KrakówOddycha,Airly,50.05775,19.96137,2,1A,Aleja Pokoju,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
144,Wielka Wieś,Airly,50.13921,19.88693,1,8,Osiedle Szkolne,Giebułtów,Poland,0,0,,0,0,0,0,0,0,0,,
145,Wielka Wieś,Airly,50.13907,19.88758,2,8,Osiedle Szkolne,Giebułtów,Poland,0,0,,0,0,0,0,0,0,0,,
147,KrakówOddycha,Airly,50.04892,19.96226,0,8,Ślusarska,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
158,Wielka Wieś,Airly,50.18413,19.79108,1,76,Krakowska,Bębło,Poland,0,0,,0,0,0,0,0,0,0,,
170,KrakówOddycha,Airly,50.07747,19.89558,2,19,Wesele,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
172,KrakówOddycha,Airly,50.07309,19.88675,2,108,Wiedeńska,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
173,KrakówOddycha,Airly,50.05754,19.89755,2,20,Vlastimila Hofmana,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
174,KrakówOddycha,Airly,50.05724,19.91487,2,7,Leona Wyczółkowskiego,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
176,KrakówOddycha,Airly,50.04407,19.9988,2,59,Myśliwska,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
177,KrakówOddycha,Airly,50.09362,19.92414,2,6A,Grochowiaka,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
179,KrakówOddycha,Airly,50.07769,19.93578,2,22,Prądnicka,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
182,KrakówOddycha,Airly,50.02058,20.02296,2,9,Komandora Bohdana Wrońskiego,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
183,KrakówOddycha,Airly,50.0983,19.87942,2,202,Stawowa,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
184,KrakówOddycha,Airly,50.04774,19.91965,2,6,Adolfa Nowaczyńskiego,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
185,KrakówOddycha,Airly,50.08547,19.89921,0,102,Radzikowskiego,Kraków-Krowodrza,Poland,0,0,,0,0,0,0,0,0,0,,
189,KrakówOddycha,Airly,50.06242,19.92837,0,27,Studencka,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
192,KrakówOddycha,Airly,50.06513,19.8675,2,9,aleja Kasztanowa,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
195,KrakówOddycha,Airly,50.06668,19.99721,1,141,Aleja Pokoju,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
196,KrakówOddycha,Airly,50.06675,19.96208,2,6,Kielecka,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
201,KrakówOddycha,Airly,50.05491,19.9565,2,9,Masarska,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
202,KrakówOddycha,Airly,50.00559,19.92897,3,21,Antoniego Szyllinga,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
203,KrakówOddycha,Airly,50.08345,20.05715,1,84,Wąwozowa,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
204,KrakówOddycha,Airly,50.06201,19.94098,2,4B,Mikołajska,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
205,KrakówOddycha,Airly,50.08872,19.91031,0,,Ludomira Różyckiego,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
206,Zielonki,Airly,50.10833,19.924,1,15,Długopolska,Zielonki,Poland,0,0,,0,0,0,0,0,0,0,,
207,Wielka Wieś,Airly,50.17426,19.84974,1,3,Ojca Smolikowskiego,Prądnik Korzkiewski,Poland,0,0,,0,0,0,0,0,0,0,,
208,KrakówOddycha,Airly,50.09924,19.95395,1,18,Macieja Słomczyńskiego,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
210,KrakówOddycha,Airly,50.06268,20.01892,1,12G,Sołtysowska,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
212,KrakówOddycha,Airly,50.05514,19.89457,2,1,aleja Jerzego Waszyngtona,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
214,KrakówOddycha,Airly,50.07172,19.96235,2,16,Generała Józefa Bema,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
215,KrakówOddycha,Airly,50.09669,19.99357,1,13,Korony Polskiej,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
218,KrakówOddycha,Airly,50.04248,19.82699,2,46,Dworna,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
219,KrakówOddycha,Airly,50.10735,20.04577,2,15,Gustawa Morcinka,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
220,KrakówOddycha,Airly,50.07967,19.94919,2,3,Rogatka,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
221,KrakówOddycha,Airly,50.08535,20.00755,1,26,Osiedle Dywizjonu 303,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
222,KrakówOddycha,Airly,50.04072,19.86958,2,4C,Widłakowa,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
223,KrakówOddycha,Airly,50.02525,19.938,2,19,Ferdynanda Kurasia,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
225,KrakówOddycha,Airly,50.02076,19.84408,2,30A,Dąbrowa,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
228,KrakówOddycha,Airly,50.01316,19.90631,2,30,Obozowa,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
229,Zielonki,Airly,50.13908,19.92678,6,,,Garlica Murowana,Poland,0,0,,0,0,0,0,0,0,0,,
230,Zielonki,Airly,50.1521,19.91981,1,,,Garliczka,Poland,0,0,,0,0,0,0,0,0,0,,
232,Zielonki,Airly,50.13358,19.90557,0,207,Krakowskie Przedmieście,Trojanowice,Poland,0,0,,0,0,0,0,0,0,0,,
233,Zielonki,Airly,50.12359,19.99408,1,20,Krakowska,Bosutów,Poland,0,0,,0,0,0,0,0,0,0,,
234,KrakówOddycha,Airly,49.99848,19.90237,1,6,Mieczykowa,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
236,Zielonki,Airly,50.14996,19.93387,1,,Ogrodowa,Wola Zachariaszowska,Poland,0,0,,0,0,0,0,0,0,0,,
237,Zielonki,Airly,50.1155,19.98213,1,9,A5,Węgrzce,Poland,0,0,,0,0,0,0,0,0,0,,
238,Zielonki,Airly,50.11083,20.01516,2,,,Batowice,Poland,0,0,,0,0,0,0,0,0,0,,
239,Zielonki,Airly,50.12048,19.97225,1,1,A3,Węgrzce,Poland,0,0,,0,0,0,0,0,0,0,,
240,Zielonki,Airly,50.15067,19.89879,1,,,Januszowice,Poland,0,0,,0,0,0,0,0,0,0,,
241,Zielonki,Airly,50.13302,19.97325,1,8,Jodłowa,Bosutów,Poland,0,0,,0,0,0,0,0,0,0,,
244,Zielonki,Airly,50.1736,19.91405,0,,,Owczary,Poland,0,0,,0,0,0,0,0,0,0,,
245,Zielonki,Airly,50.13136,19.95144,1,39A,Lipowa,Bibice,Poland,0,0,,0,0,0,0,0,0,0,,
246,Zielonki,Airly,50.14824,19.95973,1,12,Graniczna,Michałowice,Poland,0,0,,0,0,0,0,0,0,0,,
247,Zielonki,Airly,50.12742,19.8988,2,17,Ojcowska,Pękowice,Poland,0,0,,0,0,0,0,0,0,0,,
248,Zielonki,Airly,50.17495,19.87731,1,,,Grębynice,Poland,0,0,,0,0,0,0,0,0,0,,
250,Zielonki,Airly,50.14388,19.90942,1,58,Widokowa,Trojanowice,Poland,0,0,,0,0,0,0,0,0,0,,
251,Zielonki,Airly,50.11858,19.92675,1,17A,Galicyjska,Zielonki,Poland,0,0,,0,0,0,0,0,0,0,,
252,Zielonki,Airly,50.12623,19.95412,2,5,Tadeusza Kościuszki,Bibice,Poland,0,0,,0,0,0,0,0,0,0,,
255,Zielonki,Airly,50.11541,19.96665,1,2,Zapole,Węgrzce,Poland,0,0,,0,0,0,0,0,0,0,,
257,Wielka Wieś,Airly,50.16964,19.75134,1,14,Brzozowa,Będkowice,Poland,0,0,,0,0,0,0,0,0,0,,
258,Zielonki,Airly,50.12841,19.97366,2,14,C21,Węgrzce,Poland,0,0,,0,0,0,0,0,0,0,,
260,Wielka Wieś,Airly,50.18402,19.79143,1,76,Krakowska,Bębło,Poland,0,0,,0,0,0,0,0,0,0,,
263,KrakówOddycha,Airly,49.99961,19.96607,2,30,Wyżynna,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
267,Zielonki,Airly,50.12603,19.90545,2,8,Pod Fortem,Pękowice,Poland,0,0,,0,0,0,0,0,0,0,,
270,Wielka Wieś,Airly,50.15751,19.84511,1,5,Szkolna,Wielka Wieś,Poland,0,0,,0,0,0,0,0,0,0,,
274,Wielka Wieś,Airly,50.1674,19.82838,1,4,Królowej Jadwigi,Biały Kościół,Poland,0,0,,0,0,0,0,0,0,0,,
282,Niepołomice,Airly,50.03586,20.18903,1,38,Skarbowa,Niepołomice,Poland,0,0,,0,0,0,0,0,0,0,,
283,PolskaOddycha,Airly,49.70971,20.42288,1,19,Jana Pawła II,Limanowa,Poland,0,0,,0,0,0,0,0,0,0,,
284,PolskaOddycha,Airly,50.26197,19.56519,1,6,Reja,Olkusz,Poland,0,0,,0,0,0,0,0,0,0,,
285,Gorlice,Airly,49.65876,21.16216,1,9,Krasińskiego,Gorlice,Poland,0,0,,0,0,0,0,0,0,0,,
286,Niepołomice,Airly,49.9765,20.19625,1,,,Suchoraba,Poland,0,0,,0,0,0,0,0,0,0,,
287,Niepołomice,Airly,50.04953,20.32377,1,,,Zabierzów Bocheński,Poland,0,0,,0,0,0,0,0,0,0,,
289,KrakówOddycha,Airly,50.07317,20.02774,2,12,osiedle Kolorowe,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
290,Niepołomice,Airly,49.99694,20.12962,1,,,Ochmanów,Poland,0,0,,0,0,0,0,0,0,0,,
291,Niepołomice,Airly,50.00325,20.14088,2,,,Zakrzów,Poland,0,0,,0,0,0,0,0,0,0,,
292,Niepołomice,Airly,50.0751,20.35151,1,,,Chobot,Poland,0,0,,0,0,0,0,0,0,0,,
295,PolskaOddycha,Airly,49.70581,20.42246,0,12,Rynek,Limanowa,Poland,0,0,,0,0,0,0,0,0,0,,
296,Niepołomice,Airly,50.01132,20.19464,1,,,Staniątki,Poland,0,0,,0,0,0,0,0,0,0,,
298,Niepołomice,Airly,49.9924,20.18926,0,,,Zagórze,Poland,0,0,,0,0,0,0,0,0,0,,
301,Michałowice,Airly,50.16228,19.94691,1,113,Leśna,Michałowice,Poland,0,0,,0,0,0,0,0,0,0,,
303,PolskaOddycha,Airly,52.20312,21.01341,2,12,Lewicka,Warszawa,Poland,0,0,,0,0,0,0,0,0,0,,
304,Wieliczka,Airly,49.98436,20.06658,2,26,Słowackiego,Wieliczka,Poland,0,0,,0,0,0,0,0,0,0,,
305,Sucha Beskidzka,Airly,49.7367,19.56256,1,161,Role,Sucha Beskidzka,Poland,0,0,,0,0,0,0,0,0,0,,
306,Sucha Beskidzka,Airly,49.74075,19.59304,0,9813,Pułkownika Tadeusza Semika,Sucha Beskidzka,Poland,0,0,,0,0,0,0,0,0,0,,
308,Sucha Beskidzka,Airly,49.75414,19.60485,1,4,Wadowicka,Sucha Beskidzka,Poland,0,0,,0,0,0,0,0,0,0,,
312,Skała,Airly,50.23141,19.85996,1,20,Polna,Skała,Poland,0,0,,0,0,0,0,0,0,0,,
313,Skała,Airly,50.2302,19.8529,1,29,Rynek,Skała,Poland,0,0,,0,0,0,0,0,0,0,,
314,Skała,Airly,50.2249,19.91239,1,,,Przybysławice,Poland,0,0,,0,0,0,0,0,0,0,,
316,Skała,Airly,50.24188,19.9004,2,,,Minoga,Poland,0,0,,0,0,0,0,0,0,0,,
317,Skała,Airly,50.21338,19.9042,2,,,Rzeplin,Poland,0,0,,0,0,0,0,0,0,0,,
318,Skała,Airly,50.19407,19.90049,2,,,Szczodrkowice,Poland,0,0,,0,0,0,0,0,0,0,,
319,Skała,Airly,50.19661,19.87323,1,,Szkolna 30,Cianowice Duże,Poland,0,0,,0,0,0,0,0,0,0,,
320,Michałowice,Airly,50.15141,20.0443,1,,,Pielgrzymowice,Poland,0,0,,0,0,0,0,0,0,0,,
323,Świątniki Górne,Airly,49.95047,19.97319,1,,,Ochojno,Poland,0,0,,0,0,0,0,0,0,0,,
324,Świątniki Górne,Airly,49.93439,19.94447,1,35,Bruchnalskiego,Świątniki Górne,Poland,0,0,,0,0,0,0,0,0,0,,
325,Świątniki Górne,Airly,49.93483,19.96111,1,20,Franciszka Bielowicza,Świątniki Górne,Poland,0,0,,0,0,0,0,0,0,0,,
326,Świątniki Górne,Airly,49.93876,19.97387,1,,,Rzeszotary,Poland,0,0,,0,0,0,0,0,0,0,,
327,Świątniki Górne,Airly,49.94539,19.97312,1,,,Rzeszotary,Poland,0,0,,0,0,0,0,0,0,0,,
329,Michałowice,Airly,50.1315,20.01433,0,,,Książniczki,Poland,0,0,,0,0,0,0,0,0,0,,
331,Michałowice,Airly,50.17185,19.95828,1,107,Warszawka,Michałowice,Poland,0,0,,0,0,0,0,0,0,0,,
332,Michałowice,Airly,50.17502,20.03906,2,,,Zagórzyce Dworskie,Poland,0,0,,0,0,0,0,0,0,0,,
335,Michałowice,Airly,50.16085,19.99761,2,41,Długa,Masłomiąca,Poland,0,0,,0,0,0,0,0,0,0,,
336,Miechów,Airly,50.35279,20.01974,1,31,Jana Sobieskiego,Miechów,Poland,0,0,,0,0,0,0,0,0,0,,
337,PolskaOddycha,Airly,52.23562,21.0112,3,18,Świętokrzyska,Warszawa,Poland,0,0,,0,0,0,0,0,0,0,,
339,Sucha Beskidzka,Airly,49.73312,19.59745,1,185,Podksięże,Sucha Beskidzka,Poland,0,0,,0,0,0,0,0,0,0,,
340,Miechów,Airly,50.3568,20.0287,2,17,Rynek,Miechów,Poland,0,0,,0,0,0,0,0,0,0,,
341,Miechów,Airly,50.36023,20.02675,1,2,Mikołaja Kopernika,Miechów,Poland,0,0,,0,0,0,0,0,0,0,,
342,Miechów,Airly,50.36126,20.0405,1,4,Osiedle Parkowe,Miechów,Poland,0,0,,0,0,0,0,0,0,0,,
343,Miechów,Airly,50.35509,20.03509,1,1A,Szpitalna,Miechów,Poland,0,0,,0,0,0,0,0,0,0,,
344,Miechów,Airly,50.35561,20.01397,2,5,Krótka,Miechów,Poland,0,0,,0,0,0,0,0,0,0,,
345,Sucha Beskidzka,Airly,49.73875,19.61316,2,23,Makowska,Sucha Beskidzka,Poland,0,0,,0,0,0,0,0,0,0,,
346,PolskaOddycha,Airly,50.03273,19.24017,2,8,Dymitra Mendelejewa,Oświęcim,Poland,0,0,,0,0,0,0,0,0,0,,
347,Michałowice,Airly,50.14083,19.97341,1,26,Legionowa,Michałowice,Poland,0,0,,0,0,0,0,0,0,0,,
348,Kłaj,Airly,49.99787,20.23523,1,,,Gruszki,Poland,0,0,,0,0,0,0,0,0,0,,
349,Michałowice,Airly,50.16501,20.03992,1,,,Sieborowice,Poland,0,0,,0,0,0,0,0,0,0,,
350,Michałowice,Airly,50.1838,20.02251,2,,,Wola Więcławska,Poland,0,0,,0,0,0,0,0,0,0,,
352,Michałowice,Airly,50.18514,19.94777,1,,,Kozierów,Poland,0,0,,0,0,0,0,0,0,0,,
353,Michałowice,Airly,50.13715,20.04123,2,,,Raciborowice,Poland,0,0,,0,0,0,0,0,0,0,,
354,Michałowice,Airly,50.14545,20.02757,1,,,Zdzięsławice,Poland,0,0,,0,0,0,0,0,0,0,,
356,Lesznowola,Airly,52.0877,20.94952,3,8,Szkolna,Lesznowola,Poland,0,0,,0,0,0,0,0,0,0,,
357,Kłaj,Airly,49.98218,20.25738,1,,,Łysokanie,Poland,0,0,,0,0,0,0,0,0,0,,
358,Kłaj,Airly,49.97654,20.26035,1,80,Wiejska,Grodkowice,Poland,0,0,,0,0,0,0,0,0,0,,
359,Lesznowola,Airly,52.09078,20.93676,3,60,Gminna,Lesznowola,Poland,0,0,,0,0,0,0,0,0,0,,
360,Lesznowola,Airly,52.09163,21.00233,2,1,Szkolna,Nowa Iwiczna,Poland,0,0,,0,0,0,0,0,0,0,,
361,Lesznowola,Airly,52.07741,20.88999,2,1,Słojewskiego,Łazy,Poland,0,0,,0,0,0,0,0,0,0,,
363,Mogilany,Airly,49.9721,19.89824,1,47,Jana Pawła II,Libertów,Poland,0,0,,0,0,0,0,0,0,0,,
364,Lesznowola,Airly,52.06747,20.93468,2,48,Zielona,Władysławów,Poland,0,0,,0,0,0,0,0,0,0,,
365,Urząd Dzielnicy Wilanów,Airly,52.15983,21.09595,2,19A,Europejska,Warszawa,Poland,0,0,,0,0,0,0,0,0,0,,
366,Michałowice,Airly,50.18022,19.97009,1,,,Wilczkowice,Poland,0,0,,0,0,0,0,0,0,0,,
367,Lesznowola,Airly,52.10219,21.00387,0,19A,Kwiatowa,Mysiadło,Poland,0,0,,0,0,0,0,0,0,0,,
368,Mogilany,Airly,49.94288,19.88499,1,2A,Parkowa,Mogilany,Poland,0,0,,0,0,0,0,0,0,0,,
369,Lesznowola,Airly,52.0826,21.0093,3,6,Nowa,Stara Iwiczna,Poland,0,0,,0,0,0,0,0,0,0,,
370,Lesznowola,Airly,52.11486,20.97427,2,32,Błędna,Zamienie,Poland,0,0,,0,0,0,0,0,0,0,,
371,Kłaj,Airly,49.986,20.23421,1,,,Brzezie,Poland,0,0,,0,0,0,0,0,0,0,,
372,Kłaj,Airly,49.99339,20.29948,1,,,Kłaj,Poland,0,0,,0,0,0,0,0,0,0,,
373,Kłaj,Airly,49.98667,20.3187,1,,,Kłaj,Poland,0,0,,0,0,0,0,0,0,0,,
376,Lesznowola,Airly,52.03985,20.86006,2,2A,Świątkiewicz,Mroków,Poland,0,0,,0,0,0,0,0,0,0,,
377,Lesznowola,Airly,52.09777,20.91026,2,28,Lipowa,Magdalenka,Poland,0,0,,0,0,0,0,0,0,0,,
381,Kłaj,Airly,49.99529,20.26582,1,,,Szarów,Poland,0,0,,0,0,0,0,0,0,0,,
383,Powiat chrzanowski,Airly,50.09007,19.32266,1,9,Generała Andersa,Libiąż,Poland,0,0,,0,0,0,0,0,0,0,,
384,Kłaj,Airly,50.00417,20.25242,1,,,Dąbrowa,Poland,0,0,,0,0,0,0,0,0,0,,
387,Liszki,Airly,49.988,19.77931,2,,,Jeziorzany,Poland,0,0,,0,0,0,0,0,0,0,,
388,Zabierzów,Airly,50.12289,19.70776,1,25,Polaczka,Rudawa,Poland,0,0,,0,0,0,0,0,0,0,,
389,Czernichów,Airly,50.04826,19.64992,2,,,Rybna,Poland,0,0,,0,0,0,0,0,0,0,,
391,Powiat chrzanowski,Airly,50.10788,19.32961,1,6,Piłsudskiego,Libiąż,Poland,0,0,,0,0,0,0,0,0,0,,
392,Zabierzów,Airly,50.11012,19.70053,1,136-154,Józefa Trzaskowskiego,Nielepice,Poland,0,0,,0,0,0,0,0,0,0,,
393,Zielonki,Airly,50.11881,20.0094,2,,,Dziekanowice,Poland,0,0,,0,0,0,0,0,0,0,,
394,Michałowice,Airly,50.15587,20.02762,0,,,Więcławice Stare,Poland,0,0,,0,0,0,0,0,0,0,,
396,Zabierzów,Airly,50.09648,19.71829,2,,,Brzoskwinia,Poland,0,0,,0,0,0,0,0,0,0,,
397,Zabierzów,Airly,50.1246,19.82208,2,37,Narodowa,Brzezie,Poland,0,0,,0,0,0,0,0,0,0,,
398,eurobank,Airly,50.32361,19.20024,2,,Królowej Jadwigi 42,Dąbrowa Górnicza,Poland,0,0,,0,0,0,0,0,0,0,,
399,Iwanowice,Airly,50.20526,20.01381,2,,,Widoma,Poland,0,0,,0,0,0,0,0,0,0,,
401,Iwanowice,Airly,50.26144,19.94861,2,,,Grzegorzowice Wielkie,Poland,0,0,,0,0,0,0,0,0,0,,
403,Lubień,Airly,49.6838,19.9719,1,,,Tenczyn,Poland,0,0,,0,0,0,0,0,0,0,,
409,Liszki,Airly,50.00619,19.769,2,,,Rączna,Poland,0,0,,0,0,0,0,0,0,0,,
410,Krzeszowice,Airly,50.15103,19.56729,2,,,Filipowice,Poland,0,0,,0,0,0,0,0,0,0,,
411,Zabierzów,Airly,50.15869,19.79455,1,24,Jana Pawła II,,Poland,0,0,,0,0,0,0,0,0,0,,
412,Zabierzów,Airly,50.14645,19.76327,2,61,Jana Pawła II,Kobylany,Poland,0,0,,0,0,0,0,0,0,0,,
413,Zabierzów,Airly,50.14756,19.79344,2,16,Szkolna,Bolechowice,Poland,0,0,,0,0,0,0,0,0,0,,
416,Czernichów,Airly,50.01424,19.58572,2,,,Kamień,Poland,0,0,,0,0,0,0,0,0,0,,
418,Czernichów,Airly,49.98902,19.67787,2,2,,Czernichów,Poland,0,0,,0,0,0,0,0,0,0,,
422,Tomaszów Mazowiecki,Airly,51.55568,20.02014,2,8,Piaskowa,Tomaszów Mazowiecki,Poland,0,0,,0,0,0,0,0,0,0,,
423,Ambasador Airly,Airly,50.00664,20.06902,2,,,Czarnochowice,Poland,0,0,,0,0,0,0,0,0,0,,
424,Lubień,Airly,49.64054,19.91574,2,,,Skomielna Biała,Poland,0,0,,0,0,0,0,0,0,0,,
425,Wieliczka,Airly,50.01534,20.11131,2,518,,Węgrzce Wielkie,Poland,0,0,,0,0,0,0,0,0,0,,
426,Wieliczka,Airly,49.98555,20.05996,2,1,Stanisława Moniuszki,Wieliczka,Poland,0,0,,0,0,0,0,0,0,0,,
429,Biskupice (gmina),Airly,49.98539,20.14569,1,,,Bodzanów,Poland,0,0,,0,0,0,0,0,0,0,,
430,Biskupice (gmina),Airly,49.94609,20.15678,1,,,Łazany,Poland,0,0,,0,0,0,0,0,0,0,,
438,Chrzanów,Airly,50.14901,19.37685,2,74B,Śląska,Chrzanów,Poland,0,0,,0,0,0,0,0,0,0,,
439,kameleon.pro – tkaniny obiciowe i akcesoria tapicerskie,Airly,49.86903,19.67146,2,,Jagiellońska 27A,Kalwaria Zebrzydowska,Poland,0,0,,0,0,0,0,0,0,0,,
443,eurobank,Airly,52.18246,21.05581,3,,Sobieskiego 60,Warszawa,Poland,0,0,,0,0,0,0,0,0,0,,
444,Wieliczka,Airly,49.9909,20.03226,2,18A,Krzyszkowicka,Wieliczka,Poland,0,0,,0,0,0,0,0,0,0,,
445,Iwanowice,Airly,50.22293,19.97836,0,77,Droga Wojewódzka 773,Iwanowice Włościańskie,Poland,0,0,,0,0,0,0,0,0,0,,
446,Krzeszowice,Airly,50.16527,19.6234,1,,,Czerna,Poland,0,0,,0,0,0,0,0,0,0,,
447,Iwanowice,Airly,50.24314,19.97672,2,,,Sieciechowice,Poland,0,0,,0,0,0,0,0,0,0,,
448,eurobank,Airly,50.32385,19.18356,2,,3 Maja 14,Dąbrowa Górnicza,Poland,0,0,,0,0,0,0,0,0,0,,
451,Kamionka Wielka (gmina),Airly,49.60937,20.81405,0,,,Mszalnica,Poland,0,0,,0,0,0,0,0,0,0,,
452,Gorlice,Airly,49.67502,21.16759,1,16,"Wyszyńskiego, Miejski Zespół Szkół nr 3",Gorlice,Poland,0,0,,0,0,0,0,0,0,0,,
453,Chrzanów,Airly,50.13482,19.42021,0,5,Dworska,Chrzanów,Poland,0,0,,0,0,0,0,0,0,0,,
454,Kamionka Wielka (gmina),Airly,49.58183,20.85354,1,,,Królowa Górna,Poland,0,0,,0,0,0,0,0,0,0,,
455,Chrzanów,Airly,50.13966,19.39836,1,27,Kościuszki,Chrzanów,Poland,0,0,,0,0,0,0,0,0,0,,
456,Kamionka Wielka (gmina),Airly,49.58758,20.82165,1,,,Królowa Polska,Poland,0,0,,0,0,0,0,0,0,0,,
459,Kamionka Wielka (gmina),Airly,49.58535,20.74622,1,,,Jamnica,Poland,0,0,,0,0,0,0,0,0,0,,
463,Kamionka Wielka (gmina),Airly,49.57903,20.78968,1,,,Kamionka Wielka,Poland,0,0,,0,0,0,0,0,0,0,,
465,Kamionka Wielka (gmina),Airly,49.60475,20.78721,1,109,Mystków,Mystków,Poland,0,0,,0,0,0,0,0,0,0,,
466,KrakówOddycha,Airly,50.09697,19.91477,2,133A,Władysława Łokietka,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
467,Wielka Wieś,Airly,50.16992,19.80563,1,4,Spacerowa,,Poland,0,0,,0,0,0,0,0,0,0,,
468,PolskaOddycha,Airly,50.01512,18.57741,2,18,3 Maja,Świerklany,Poland,0,0,,0,0,0,0,0,0,0,,
470,PolskaOddycha,Airly,50.0162,20.97971,1,16,Grottgera,Tarnów,Poland,0,0,,0,0,0,0,0,0,0,,
473,Wieliczka,Airly,49.95096,20.03479,1,,,Koźmice Wielkie,Poland,0,0,,0,0,0,0,0,0,0,,
474,PolskaOddycha,Airly,50.01268,21.02352,1,197,Lwowska,Tarnów,Poland,0,0,,0,0,0,0,0,0,0,,
477,PolskaOddycha,Airly,50.34406,19.61494,1,1,Główna,Zalesie Golczowskie,Poland,0,0,,0,0,0,0,0,0,0,,
479,PolskaOddycha,Airly,50.02769,20.9828,1,,Lema,Tarnów,Poland,0,0,,0,0,0,0,0,0,0,,
480,Kamionka Wielka (gmina),Airly,49.56721,20.82852,1,,,Kamionka Wielka,Poland,0,0,,0,0,0,0,0,0,0,,
482,Zabierzów,Airly,50.13761,19.81842,1,80,Świerkowa,Ujazd,Poland,0,0,,0,0,0,0,0,0,0,,
483,Krzeszowice,Airly,50.13651,19.62908,0,4,Grunwaldzka,Krzeszowice,Poland,0,0,,0,0,0,0,0,0,0,,
485,Krzeszowice,Airly,50.11713,19.61655,1,11,Sienkiewicza,Tenczynek,Poland,0,0,,0,0,0,0,0,0,0,,
486,Zabierzów,Airly,50.14819,19.70925,2,56,21 Lipca,Radwanowice,Poland,0,0,,0,0,0,0,0,0,0,,
487,Krzeszowice,Airly,50.13522,19.64129,0,,Długa,Krzeszowice,Poland,0,0,,0,0,0,0,0,0,0,,
488,Zabierzów,Airly,50.12332,19.73173,0,,,Niegoszowice,Poland,0,0,,0,0,0,0,0,0,0,,
489,Zabierzów,Airly,50.10359,19.74085,1,,,Kleszczów,Poland,0,0,,0,0,0,0,0,0,0,,
490,Tatrzański Park Narodowy,Airly,49.27107,19.98183,1,1,,Zakopane,Poland,0,0,,0,0,0,0,0,0,0,,
491,Zabierzów,Airly,50.09358,19.80832,2,38,Sportowa,Szczyglice,Poland,0,0,,0,0,0,0,0,0,0,,
492,SRGZ,Airly,50.17225,19.8985,0,20,Krakowska,,Poland,0,0,,0,0,0,0,0,0,0,,
